Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2018-01;National;PARIS MONTPARNASSE;BREST;223.0;281.0;1.0;;872.292006525286;8.1;0.75172619;;19.0;46.57894737;4.860714286;"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)";19.0;4.826241135;7.0;4.0;218.895877741903;47.36842105;10.52631579;21.05263158;0.0;0.0
2018-01;National;PARIS MONTPARcASSE;LA ROCHELLE VILLE;166.0;226.0;0.0;;21.0;6.23968254;0.286283186;;19.0;24.73684211;2.938053097;;11.0;2.938053097;;1.0;22.22222222;27.77777778;16.66666667;16.66666667;;11.11111111
2018-01;National;PARIS MONTPARNASSE;LE MANS;54.0;441.0;2.0;;872.292006525286;10.47446237;;;65.0;;2.997570235;;22.0;346.474286689822;9.0;3.0;28.94736842;26.31578947;10.52631579;26.31578947;5.263157895;2.631578947
2018-01;National;PARIS MONTPARNASSE;NANTES;124.0;;3.0;;71.0;7.235211268;0.734290429;;58.0;33.72643678;5.292211221;;39.0;5.292211221;18.0;8.0;33.33333333;22.22222222;;20.37037037;5.555555556;1.851851852
2018-01;National;PARIS MONTPARNASSE;;257.0;182.0;1.0;;38.0;10.4122807;1.958747698;;21.0;57.18095238;6.779558011;"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)";21.0;6.779558011;17.0;7.0;47.61904762;28.57142857;0.0;19.04761905;4.761904762;0.0
2018-01;National;PARIS MONTPARNASSE;VANNES;152.0;253.0;1.0;;38.0;9.746929825;1.055026455;;39.0;40.30769231;7.77281746;"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)";27.0;7.742094862;16.0;8.0;25.64102564;38.46153846;12.82051282;17.94871795;0.0;
2018-01;National;VANNES;PARIS MONTPARNASSE;156.0;278.0;1.0;;168.0;5.120436508;3.131046931;;37.0;30.07207207;6.264019254;;25.0;6.241486811;11.0;;24.13793103;44.82758621;20.68965517;3.448275862;3.448275862;3.448275862
2018-01;National;PARIS NORD;DUNKERQUE;116.0;271.0;3.0;;46.0;11.2365942;1.797636816;;29.0;28.68965517;3.73880597;;18.0;3.73880597;9.0;;35.71428571;28.57142857;7.142857143;190.42008423241;;
2018-01;National;MARSEILLE ST CHARLES;TOURCOING;299.0;31.0;0.0;;13.0;;30.6216576176902;;3.0;88.33333333;11.32258065;"7830 du 17 +76: Dérangement d'installations
7830 du 20 +88: Attente execution service voy";3.0;11.32258065;3.0;3.0;0.0;33.33333333;33.33333333;33.33333333;0.0;0.0
2018-01;National;ANNECY;PARIS LYON;224.0;198.0;;;12.0;8.070833333;0.489141414;;38.0;37.24605263;8.552525253;;38.0;8.552525253;;5.0;218.895877741903;42.85714286;9.523809524;14.28571429;4.761904762;4.761904762
2018-01;National;AVIGNON TGV;PARIS LYON;159.0;538.0;0.0;;109.0;11.68730887;2.113475836;;88.0;31.96856061;5.797924411;;62.0;5.797924411;35.0;12.0;36.47058824;24.70588235;16.47058824;18.82352941;0.0;3.529411765
2018-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;107.0;539.0;7.0;;271.0;16.21242312;8.403414787;;114.0;39.73888889;9.378195489;;96.0;9.378195489;46.0;21.0;218.895877741903;218.650887878579;20.0;14.66666667;1.333333333;5.333333333
2018-01;National;PARIS LYON;AVIGNON TGV;159.0;462.0;0.0;;48.0;11.04236111;0.855627706;;64.0;;5.880880231;;;5.880880231;19.0;8.0;30.15873016;25.3968254;19.04761905;;;0.0
2018-01;National;PARIS LYON;BELLEGARDE (AIN);160.0;231.0;2.0;;34.0;5.780882353;0.563464338;;365.283442088091;36.38802083;11.86091703;;49.0;11.86091703;24.0;10.0;40.0;25.45454545;25.45454545;5.454545455;3.636363636;0.0
2018-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.0;202.0;2.0;;25.0;11.62066667;;;23.0;31.26884058;5.84925;;260.392536704731;5.84925;8.0;2.0;218.895877741903;36.36363636;9.090909091;31.81818182;9.090909091;
2018-01;National;PARIS LYON;DIJON VILLE;1702.59380097879;468.0;6.0;;62.0;11.56935484;1.227525253;;40.0;31.12083333;3.146212121;;32.0;3.146212121;16.0;4.0;218.895877741903;40.0;17.14285714;25.71428571;2.857142857;0.0
2018-01;National;PARIS LYON;MONTPELLIER;209.0;294.0;0.0;;47.0;12.22801418;1.626247166;;37.0;345.326676928849;4.363038549;;37.0;346.474286689822;19.0;6.0;25.71428571;45.71428571;11.42857143;14.28571429;2.857142857;0.0
2018-01;National;VALENCE ALIXAN TGV;PARIS LYON;132.0;280.0;2.0;;130.0;11.22217949;5.252158273;;48.0;;;;45.0;5.893585132;21.0;7.0;17.5;37.5;12.5;25.0;2.5;5.0
2018-01;International;MARSEILLE ST CHARLES;MADRID;464.0;15.0;94.9459624796085;;1.0;13.96666667;1.165555556;;3.0;28.0;3.2;;3.0;3.2;1.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2018-01;International;STUTTGART;PARIS EST;185.0;154.0;5.0;;124.0;4.631989247;3.918232662;;12.0;34.57777778;58.4732313488964;;12.0;4.045525727;4.0;1.0;41.66666667;25.0;0.0;16.66666667;0.0;16.66666667
2018-01;National;LAVAL;;86.0;208.0;0.0;;84.0;7.287896825;3.016987179;;55.0;16.56909091;5.044791667;"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)";19.0;5.044791667;5.0;2.0;16.12903226;218.650887878579;19.35483871;22.58064516;3.225806452;3.225806452
2018-01;National;LE MANS;PARIS MONTPARNASSE;56.0;;1.0;;213.0;8.479968701;4.567119342;;105.0;18.04904762;5.363539095;"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)
Le 17 : Présence d’une personne dans les voies à Ste Luce (11 TGV ; 212mn)
Le 26 : Heurt d’une personne au niveau de Tiercé (44 TGV ; 1578mn)";32.0;346.474286689822;;4.0;20.0;35.0;16.66666667;16.66666667;8.333333333;3.333333333
2018-01;;PARIS MONTPARNASSE;BORDEAUX ST JEAN;143.0;775.0;7.0;;148.0;9.377815315;1.582530382;;365.283442088091;25.47911392;2.546961806;;45.0;2.546961806;21.0;4.0;21.66666667;25.0;198.761036413215;40.0;1.666666667;0.0
2018-01;National;PARIS MONTPARNASSE;RENPES;97.0;590.0;1.0;;79.0;10.08860759;1.029654782;;107.0;21.10280374;4.968336163;;35.0;4.968336163;12.0;7.0;12.65822785;41.7721519;18.98734177;24.05063291;2.53164557;0.0
2018-01;National;ST MALO;PARIS MONTPARNASSE;158.0;92.0;;;2.0;1.225;0.0625;;10.0;24.975;58.4732313488964;;6.0;4.763978495;3.0;1.0;22.22222222;66.66666667;0.0;11.11111111;;75.9157297055427
2018-01;National;ARRAS;PARIS NORD;51.0;312.0;4.0;;118.0;8.863983051;3.56525974;;64.0;22.25078125;5.351785714;"Deux accidents de personne  se sont produits sur le secteur Nord, l’un à Fresnoy avec un train Eurostar le 16, et l’autre près de Lille Europe le 25 avec un train Ouigo. 
Aussi en matière de causes retards, le domaine « Externe réseau » est bien le plus marquant avec quasiment cinq points, représentant le tiers de l’irrégularité totale. Et pour les résultats composite et cinq minutes du mois, cela correspond à une baisse d’au moins deux points.
La cause des dérangements se place en seconde position mais avec un taux bien limité, exemple de l’Incident JIC* de Pierrefitte le 10 qui a concerné 14 TGV.";16.0;5.351785714;9.0;5.0;24.32432432;21.62162162;35.13513514;13.51351351;5.405405405;0.0
2018-01;National;MARSEILLE ST CHARLES;LILLE;307.0;187.0;2.0;;40.0;8.270416667;30.6216576176902;;37.0;345.326676928849;10.79558559;;260.392536704731;10.79558559;19.0;7.0;32.25806452;218.650887878579;9.677419355;12.90322581;3.225806452;6.451612903
2018-01;National;PARIS NORD;ARRAS;51.0;287.0;5.0;;50.0;8.698333333;1.477186761;;40.0;17.36916667;2.908333333;;15.0;2.908333333;5.0;2.0;41.66666667;25.0;8.333333333;190.42008423241;5.555555556;0.0
2018-01;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144.0;62.0;0.0;;15.0;22.39444444;5.397580645;;9.0;45.39259259;58.4732313488964;"7656 du 2 + 26: Alerte à la bombe à BX
7656 du 9 +43: Soin matériel roulant (défaut onduleur)
7656 du 25 +50: Accident de personne à LE
7658 du 1 +52: Tempête CARMEN
7658 du 7 +41: Dérangement de signalisation MPW
7658 du 25 +77: Accident de personne LE";;6.180913978;5.0;2.0;11.11111111;;22.22222222;55.55555556;0.0;0.0
2018-01;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;;63.0;1.0;;12.0;22.31805556;3.89327957;;;44.55;3.429569892;"7653 du 25 + 99: accident de personne
7653 du 1 +57: Soin matériel roulant";4.0;3.429569892;3.0;1.0;218.895877741903;218.650887878579;0.0;40.0;0.0;0.0
2018-01;National;PARIS VAUGIRARD;RENNES;122.0;31.0;0.0;;8.0;10.56458333;2.575268817;;2.0;25.5;1.774193548;;2.0;1.774193548;1.0;0.0;0.0;;0.0;0.0;50.0;0.0
2018-01;National;AIX EN PROVENCE TGV;PARIS LYON;188.0;402.0;0.0;;117.0;6.625641026;30.6216576176902;;37.0;35.97432432;4.417205638;;37.0;4.417205638;19.0;7.0;42.85714286;22.85714286;8.571428571;190.42008423241;0.0;2.857142857
2018-01;National;DIJON VILLE;;98.0;451.0;7.0;;264.0;6.674873737;30.6216576176902;;42.0;28.48611111;2.398836336;;29.0;2.398836336;;5.0;25.0;12.5;40.0;7.5;2.5;
2018-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81.0;224.0;1.0;;127.0;9.929527559;5.652989537;;45.0;21.40037037;3.624588939;;260.392536704731;3.624588939;9.0;2.0;26.19047619;16.66666667;30.95238095;16.66666667;9.523809524;0.0
2018-01;National;LYON PART DIEU;PARIS LYON;120.0;659.0;;;384.0;6.344574653;3.823424797;;365.283442088091;26.8054902;4.030614837;;53.0;4.030614837;20.0;6.0;26.66666667;24.0;26.66666667;17.33333333;5.333333333;0.0
2018-01;National;MARNE LA VALLEE;LYON PART DIEU;109.0;335.0;9.0;;212.0;12.49591195;8.241411043;;59.0;45.52118644;8.487218814;"7808 du 10 + 39: Attente client à MSC du 6806
7819 du 6 +66: Dérangement d'installations (perte de commande PRS 25)
7819 du 8 +81: Détresse Matériel Roulant 
7819 du 28 +44: Soin Matériel Roulant au 7810";43.0;8.487218814;29.0;17.0;31.25;31.25;12.5;18.75;6.25;0.0
2018-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;214.0;312.0;2.0;;77.0;10.71558442;2.581774194;;46.0;43.54166667;6.862311828;"7820 du 12 +85: Soin matériel roulant
7822 du 20 +50: Incident lié aux portes
7832 du 28 + 84: soin matériel roulant";46.0;6.862311828;27.0;12.0;19.51219512;34.14634146;12.19512195;26.82926829;2.43902439;4.87804878
2018-01;National;MARSEILLE ST CHARLES;PARIS LYON;202.0;431.0;0.0;;85.0;8.292352941;1.546017015;;40.0;35.71166667;4.270301624;;40.0;4.270301624;19.0;8.0;39.47368421;21.05263158;;26.31578947;;2.631578947
2018-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;106.0;557.0;7.0;;133.0;6.978195489;1.706333333;;60.0;28.92;5.195333333;;40.0;5.195333333;19.0;46.4549347471452;23.07692308;23.07692308;19.23076923;23.07692308;3.846153846;75.9157297055427
2018-01;National;PARIS LYON;AIX EN PROVENCE TGV;186.0;424.0;0.0;;872.292006525286;10.28435374;0.906839623;;47.0;36.9464539;4.340880503;;44.0;4.340880503;21.0;46.4549347471452;33.33333333;37.77777778;11.11111111;17.77777778;0.0;0.0
2018-01;National;PARIS LYON;ANNECY;225.0;199.0;1.0;;29.0;13.08390805;1.746632997;;21.0;41.0952381;7.090909091;Décontrôle d’aiguille à la bif de Créteil;21.0;7.090909091;10.0;5.0;19.04761905;33.33333333;19.04761905;28.57142857;0.0;0.0
2018-01;National;PARIS LYON;NICE VILLE;349.0;196.0;2.0;;24.0;14.0125;1.394415808;;25.0;48.57733333;7.979810997;Dérangement de commutateur sur LN1 vers Tonnerre;25.0;7.979810997;15.0;7.0;60.86956522;218.650887878579;0.0;13.04347826;4.347826087;0.0
2018-01;National;;PERPIGNAN;1702.59380097879;145.0;0.0;;29.0;14.50517241;2.528045977;;;345.326676928849;8.224597701;;23.0;8.224597701;12.0;3.0;13.63636364;59.09090909;9.090909091;18.18181818;0.0;0.0
2018-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;168.0;112.0;94.9459624796085;;13.0;9.105128205;0.653422619;;365.283442088091;25.95952381;5.868154762;;;5.868154762;5.0;2.0;16.66666667;38.88888889;22.22222222;16.66666667;5.555555556;0.0
2018-01;National;PARIS LYON;TOULON;239.0;221.0;2.0;;27.0;13.03888889;1.269254186;;30.0;41.18388889;7.635159817;Extinction du Tableau de Commande Optique (TCO) sur LGV, au niveau de Mâcon.;30.0;;18.0;4.0;39.28571429;;7.142857143;10.71428571;3.571428571;3.571428571
2018-01;International;PARIS LYON;GENEVE;194.0;207.0;94.9459624796085;;28.0;5.82202381;0.504347826;;35.0;46.34809524;7.602495974;;35.0;7.602495974;26.0;7.0;58.06451613;25.80645161;9.677419355;3.225806452;3.225806452;0.0
2018-02;National;LAVAL;PARIS MONTPARNASSE;86.0;187.0;7.0;;72.0;7.006712963;;;365.283442088091;24.21142857;10.10574074;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";27.0;10.04990792;15.0;7.0;50.0;18.0;22.0;4.0;2.0;
2018-02;National;;ANGERS SAINT LAUD;90.0;351.0;13.0;;57.0;20.36111111;3.147682446;;70.0;45.05380952;10.66686391;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";49.0;10.66686391;31.0;15.0;68.25396825;15.87301587;3.174603175;7.936507937;4.761904762;
2018-02;National;;LE MANS;55.0;401.0;14.0;;75.0;17.59622222;3.190999139;;95.0;34.43421053;8.832687339;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligneZgrande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";51.0;8.787275064;26.0;12.0;68.75;13.75;10.0;;2.5;0.0
2018-02;National;PARIS MONTPARNASSE;POITIERS;93.0;;16.0;;91.0;19.37747253;3.708164033;;103.0;38.98300971;11.08886381;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";78.0;11.08886381;48.0;19.0;52.38095238;15.47619048;198.761036413215;13.0952381;3.571428571;
2018-02;National;PARIS MONTPARNASSE;ST MALO;154.0;92.0;3.0;;15.0;23.79444444;;;18.0;54.18611111;11.41029963;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";15.0;11.41029963;10.0;5.0;55.55555556;16.66666667;5.555555556;22.22222222;0.0;0.0
2018-02;National;PARIS MONTPARNASSE;VANNES;153.0;244.0;11.0;;54.0;18.51604938;3.954148784;;64.0;40.96875;13.07725322;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";50.0;12.96595745;28.0;10.0;;26.5625;15.625;14.0625;1.5625;0.0
2018-02;National;RENNES;PARIS MONTPARNASSE;;567.0;27.0;;235.0;10.24737589;;;210.0;;13.30638889;"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)";114.0;13.28179298;52.0;28.0;218.895877741903;24.67532468;11.03896104;12.98701299;2.597402597;1.298701299
